# Confinement Reference Dataset - Active Polymer N=40
#
# Reference base: H_conf (Shannon entropy in confinement, cavity only)
# All other observables fuzzy-matched with tolerance=0.05 on (Pe, T, kappa)
#
# Use this dataset when correlating confinement observables or mixed observables
# with emphasis on confinement data completeness.
#
# Columns:
# - Pe, T, kappa: simulation parameters (dimensionless)
# - H_free: Shannon entropy in free space
# - lp_free: Persistence length from averaged correlation (normalized)
# - lp_free_individual: Mean of individual polymer persistence lengths (normalized)
# - tau_decorr_free: End-to-end vector decorrelation time in free space (minutes)
# - D_long: Long-time diffusion coefficient in free space (mm²/s)
# - H_conf: Shannon entropy in confinement, CAVITY ONLY (REFERENCE BASE)
# - lp_conf: Persistence length from averaged correlation in confinement (normalized)
# - lp_conf_individual: Mean of individual polymer persistence lengths in confinement (normalized)
# - ttrap: Mean trapping time in cavity (minutes)
# - tau_decorr_cavity: E2E decorrelation time in cavity ONLY (minutes)
#
# Rotational number analysis (τ_trans = min(τ_15, τ_0) for robust estimation):
# - N_rot: Rotational number = τ_rot / τ_trans
# - tau_trans: Actual saturation time used = min(τ_15, τ_0) (minutes)
# - R2_trans: Actual surface visited at τ_trans (= 15 if τ_15, = MSD_max if τ_0)
# - tau_rot: Rotational timescale = 1/D_r (minutes)
#
Pe,T,kappa,H_free,lp_free,lp_free_error,lp_free_R2,lp_free_individual,lp_free_individual_std,tau_decorr_free,tau_decorr_free_error,D_long,D_long_error,D_long_R2,D_long_n_points,H_conf,lp_conf,lp_conf_error,lp_conf_R2,lp_conf_individual,ttrap,ttrap_std,tau_decorr_cavity,transloc_rate_per_hour,transloc_success_rate,transloc_n_success,transloc_n_attempts,transloc_total_events,N_rot,tau_trans,R2_trans,tau_rot
0.500000,0.200000,1.000000,6.019952,0.139357,0.012500,0.994383,0.197026,0.151828,0.176259,0.008333,1.657335,0.001090,0.999914,201.000000,5.648068,0.262682,0.012500,0.826374,"(0.13266461191912648, 0.08968903931385273)",0.815907,0.787136,0.095388,,,,,,0.324000,0.080000,15.000000,0.030000
0.500000,0.300000,0.150000,,,,,,,,,,,,,4.709493,0.063112,0.012500,0.975277,,3.185696,2.891180,0.070080,11.380400,9.448819,12.000000,115.000000,127.000000,,,,
0.500000,0.300000,0.250000,5.451111,0.063268,0.012500,0.990907,0.068084,0.027170,0.144117,0.008333,0.591206,0.000396,0.999911,201.000000,4.809498,0.066719,0.012500,0.984116,"(0.05835791923706681, 0.017132600555440795)",2.628402,2.662182,0.069532,8.094849,6.285714,11.000000,164.000000,175.000000,,,,
0.500000,0.300000,0.300000,5.451111,0.063268,0.012500,0.990907,0.068084,0.027170,0.144117,0.008333,0.591206,0.000396,0.999911,201.000000,4.832471,0.072408,0.012500,0.989329,"(0.05835791923706681, 0.017132600555440795)",2.919151,3.540831,0.069532,8.094849,6.285714,11.000000,164.000000,175.000000,,,,
0.500000,0.300000,0.350000,5.451111,0.063268,0.012500,0.990907,0.068084,0.027170,0.144117,0.008333,0.591206,0.000396,0.999911,201.000000,4.863466,0.072408,0.012500,0.989329,"(0.05835791923706681, 0.017132600555440795)",2.919151,3.540831,0.069532,6.917165,5.357143,9.000000,159.000000,168.000000,,,,
0.500000,0.300000,0.400000,5.536505,0.068120,0.012500,0.989741,0.074381,0.032949,0.146666,0.008333,0.631056,0.000111,0.999994,201.000000,4.900759,0.078953,0.012500,0.988143,,2.638889,2.707182,0.071210,7.023629,5.882353,9.000000,144.000000,153.000000,,,,
0.500000,0.300000,0.500000,5.630370,0.073333,0.012500,0.990708,0.081725,0.040104,0.150250,0.008333,0.653654,0.000162,0.999988,201.000000,5.003010,0.089785,0.012500,0.988747,,2.301204,2.168222,0.075204,12.005002,8.648649,16.000000,169.000000,185.000000,,,,
0.500000,0.300000,0.650000,5.755131,0.081788,0.012500,0.991189,0.094677,0.055665,0.154816,0.008333,0.795836,0.000111,0.999996,201.000000,5.141981,0.109665,0.012500,0.989619,,1.939242,2.236651,0.077414,14.123477,9.895833,19.000000,173.000000,192.000000,,,,
0.500000,0.300000,0.800000,5.859625,0.091478,0.012500,0.988938,0.111044,0.074494,0.157995,0.008333,0.929000,0.000437,0.999956,201.000000,5.290182,0.124764,0.012500,0.996817,"(0.0853747115896912, 0.04502274441772231)",1.512708,1.454078,0.077528,,,,,,,,,
0.500000,0.300000,1.000000,5.961497,0.106751,0.012500,0.987237,0.137941,0.103388,0.163727,0.008333,1.100650,0.000482,0.999962,201.000000,5.428291,0.164181,0.012500,0.973817,"(0.09921036230103392, 0.05921791719137327)",1.211691,1.172169,0.080732,,,,,,0.318000,0.130000,15.000000,0.040000
0.600000,0.050000,0.400000,5.880274,0.087375,0.012500,0.964494,0.103596,0.049377,0.147240,0.008333,0.982280,0.001325,0.999638,201.000000,5.556850,0.126801,0.012500,0.995015,"(0.088254520589603, 0.047984584639239436)",1.054610,0.979049,0.063919,33.209666,14.720000,92.000000,533.000000,625.000000,0.356000,0.120000,15.000000,0.040000
0.600000,0.200000,0.400000,5.533035,0.070532,0.012500,0.990458,0.076812,0.031863,0.124922,0.008333,0.885232,0.002846,0.997948,201.000000,5.072195,0.093656,0.012500,0.984249,"(0.06629393959184099, 0.02585405563764403)",1.685166,1.841577,0.062996,22.888283,12.857143,63.000000,427.000000,490.000000,,,,
0.800000,0.020000,0.150000,,,,,,,,,,,,,4.930219,0.066114,0.012500,0.985419,,3.103745,3.068661,0.033010,14.475271,10.526316,20.000000,170.000000,190.000000,,,,
0.800000,0.020000,0.250000,,,,,,,,,,,,,5.610582,0.100945,0.012500,0.998454,,1.617934,2.182597,0.042878,35.357787,12.860892,49.000000,332.000000,381.000000,0.479000,0.080000,15.000000,0.040000
0.800000,0.020000,0.350000,,,,,,,,,,,,,5.838083,0.217057,0.012500,0.997903,,0.575679,0.530867,0.049001,84.197682,20.909091,115.000000,435.000000,550.000000,0.319000,0.050000,15.000000,0.020000
0.800000,0.020000,0.400000,,,,,,,,,,,,,5.762406,0.303219,0.012500,0.927737,,0.523315,0.528254,0.047765,124.662775,31.386861,172.000000,376.000000,548.000000,0.203000,0.050000,15.000000,0.010000
0.800000,0.020000,0.500000,,,,,,,,,,,,,5.531661,0.203492,0.012500,0.997636,,0.552311,0.514640,0.050846,304.803842,61.482558,423.000000,265.000000,688.000000,0.098000,0.050000,15.000000,0.000000
0.800000,0.020000,0.650000,5.820433,0.180360,0.012500,0.981293,0.264144,0.188422,0.124701,0.008333,3.994348,0.001724,0.999963,201.000000,5.151627,0.296893,0.012500,0.900351,,0.453891,0.446114,0.054273,510.990991,93.659181,709.000000,48.000000,757.000000,0.070000,0.050000,15.000000,0.000000
0.800000,0.040000,0.150000,,,,,,,,,,,,,4.878992,0.066114,0.012500,0.985419,,3.103745,3.068661,0.033010,14.475271,10.526316,20.000000,170.000000,190.000000,,,,
0.800000,0.040000,0.250000,,,,,,,,,,,,,5.358741,0.100945,0.012500,0.998454,,1.617934,2.182597,0.042878,35.357787,12.860892,49.000000,332.000000,381.000000,0.479000,0.080000,15.000000,0.040000
0.800000,0.040000,0.350000,,,,,,,,,,,,,5.756336,0.108012,0.012500,0.992578,,0.575679,0.530867,0.049001,84.197682,20.909091,115.000000,435.000000,550.000000,0.319000,0.050000,15.000000,0.020000
0.800000,0.040000,0.400000,,,,,,,,,,,,,5.827994,0.303219,0.012500,0.927737,,0.523315,0.528254,0.047765,124.662775,31.386861,172.000000,376.000000,548.000000,0.203000,0.050000,15.000000,0.010000
0.800000,0.040000,0.500000,,,,,,,,,,,,,5.814057,0.160030,0.012500,0.997173,,0.552311,0.514640,0.050846,304.803842,61.482558,423.000000,265.000000,688.000000,0.098000,0.050000,15.000000,0.000000
0.800000,0.040000,0.650000,5.820433,0.180360,0.012500,0.981293,0.264144,0.188422,0.124701,0.008333,3.994348,0.001724,0.999963,201.000000,5.606466,0.296893,0.012500,0.900351,,0.453891,0.446114,0.050087,510.990991,93.659181,709.000000,48.000000,757.000000,0.070000,0.050000,15.000000,0.000000
0.800000,0.060000,0.150000,,,,,,,,,,,,,1.645476,0.066114,0.012500,0.985419,,3.103745,3.068661,0.033010,14.475271,10.526316,20.000000,170.000000,190.000000,,,,
0.800000,0.060000,0.250000,,,,,,,,,,,,,1.626340,0.100945,0.012500,0.998454,,1.617934,2.182597,0.044981,35.357787,12.860892,49.000000,332.000000,381.000000,0.479000,0.080000,15.000000,0.040000
0.800000,0.060000,0.350000,,,,,,,,,,,,,1.617414,0.108012,0.012500,0.992578,,0.575679,0.530867,0.049001,84.197682,20.909091,115.000000,435.000000,550.000000,0.319000,0.050000,15.000000,0.020000
0.800000,0.060000,0.400000,5.818565,0.078389,0.012500,0.957348,0.088010,0.042233,,,1.101162,0.000150,0.999996,201.000000,1.622969,0.303219,0.012500,0.927737,,0.523315,0.528254,0.047765,124.662775,31.386861,172.000000,376.000000,548.000000,0.203000,0.050000,15.000000,0.010000
0.800000,0.060000,0.500000,,,,,,,,,,,,,5.796560,0.132203,0.012500,0.995553,,0.552311,0.514640,0.050846,304.803842,61.482558,423.000000,265.000000,688.000000,0.098000,0.050000,15.000000,0.000000
0.800000,0.060000,0.650000,5.820433,0.120218,0.012500,0.988551,0.264144,0.188422,0.124701,0.008333,3.994348,0.001724,0.999963,201.000000,5.803764,0.296893,0.012500,0.900351,,0.453891,0.446114,0.050087,510.990991,93.659181,709.000000,48.000000,757.000000,0.070000,0.050000,15.000000,0.000000
0.800000,0.080000,0.150000,,,,,,,,,,,,,1.630223,0.066114,0.012500,0.985419,,3.103745,3.068661,0.040122,5.077574,2.777778,6.000000,210.000000,216.000000,,,,
0.800000,0.080000,0.250000,,,,,,,,,,,,,1.633618,0.076489,0.012500,0.984847,,1.617934,2.182597,0.044981,12.976313,4.713805,14.000000,283.000000,297.000000,0.130000,0.530000,15.000000,0.070000
0.800000,0.080000,0.350000,,,,,,,,,,,,,1.624895,0.108012,0.012500,0.992578,,0.785532,0.776403,0.049001,33.408950,9.803922,45.000000,414.000000,459.000000,0.395000,0.070000,15.000000,0.030000
0.800000,0.080000,0.400000,5.818565,0.078389,0.012500,0.957348,0.088010,0.042233,,,1.101162,0.000150,0.999996,201.000000,1.632396,0.142869,0.012500,0.998254,,1.209792,1.375605,0.047765,53.060389,15.094340,72.000000,405.000000,477.000000,0.291000,0.070000,15.000000,0.020000
0.800000,0.080000,0.500000,,,,,,,,,,,,,5.693544,0.132203,0.012500,0.995553,,0.552311,0.514640,0.050846,96.284198,22.091062,131.000000,462.000000,593.000000,0.290000,0.050000,15.000000,0.010000
0.800000,0.080000,0.650000,5.820433,0.120218,0.012500,0.988551,0.264144,0.188422,0.124701,0.008333,3.994348,0.001724,0.999963,201.000000,5.803365,0.296893,0.012500,0.900351,,0.453891,0.446114,0.050087,283.146066,60.681115,392.000000,254.000000,646.000000,0.089000,0.050000,15.000000,0.000000
0.800000,0.100000,0.150000,,,,,,,,,,,,,1.633176,0.066114,0.012500,0.985419,,3.200000,3.125236,0.040122,,,,,,,,,
0.800000,0.100000,0.250000,,,,,,,,,,,,,1.636779,0.076489,0.012500,0.984847,,1.991204,2.184719,0.044981,,,,,,0.130000,0.530000,15.000000,0.070000
0.800000,0.100000,0.350000,,,,,,,,,,,,,1.630850,0.076240,0.012500,0.986267,,1.481680,1.469890,0.045373,,,,,,0.141000,0.320000,15.000000,0.040000
0.800000,0.100000,0.400000,5.818565,0.078389,0.012500,0.957348,0.088010,0.042233,,,1.101162,0.000150,0.999996,201.000000,1.607272,0.142869,0.012500,0.998254,,1.209792,1.375605,0.045894,,,,,,0.379000,0.080000,15.000000,0.030000
0.800000,0.100000,0.500000,,,,,,,,,,,,,5.613883,0.132203,0.012500,0.995553,,0.810113,0.877674,0.048536,51.048089,12.969925,69.000000,463.000000,532.000000,0.297000,0.070000,15.000000,0.020000
0.800000,0.100000,0.650000,5.820433,0.120218,0.012500,0.988551,0.264144,0.188422,0.124701,0.008333,3.994348,0.001724,0.999963,201.000000,5.753905,0.296893,0.012500,0.900351,,0.653125,0.638093,0.050087,136.827365,29.780564,190.000000,448.000000,638.000000,0.222000,0.050000,15.000000,0.010000
0.800000,0.100000,1.000000,,,,,,,,,,,,,5.681791,0.928863,0.012500,0.722329,,0.427026,0.395069,0.054282,274.423271,57.926829,380.000000,276.000000,656.000000,0.147000,0.050000,15.000000,0.010000
0.800000,0.100000,3.000000,,,,,,,,,,,,,4.768974,,,,,0.283815,0.238379,0.061952,,,,,,0.017000,0.050000,15.000000,0.000000
0.800000,0.100000,5.000000,,,,,,,,,,,,,4.667018,,,,,0.247605,0.185464,0.068401,,,,,,,,,
0.800000,0.100000,10.000000,,,,,,,,,,,,,4.853310,,,,,0.219877,0.188754,0.150626,,,,,,0.009000,0.050000,15.000000,0.000000
0.800000,0.150000,0.150000,,,,,,,,,,,,,1.638897,0.067028,0.012500,0.990677,,3.200000,3.125236,0.045726,,,,,,,,,
0.800000,0.150000,0.250000,,,,,,,,,,,,,1.633542,0.064294,0.012500,0.989444,,1.991204,2.184719,0.044981,,,,,,,,,
0.800000,0.150000,0.350000,,,,,,,,,,,,,1.627638,0.076240,0.012500,0.986267,,2.251282,2.643591,0.045373,,,,,,,,,
0.800000,0.150000,0.400000,5.818565,0.078389,0.012500,0.957348,0.088010,0.042233,,,1.101162,0.000150,0.999996,201.000000,1.625762,0.081231,0.012500,0.985378,,1.209792,1.375605,0.048046,,,,,,,,,
0.800000,0.150000,0.500000,,,,,,,,,,,,,5.357487,0.132203,0.012500,0.995553,,0.954386,0.894935,0.048611,22.678317,7.077626,31.000000,407.000000,438.000000,0.391000,0.080000,15.000000,0.030000
0.800000,0.150000,0.650000,6.051382,0.120218,0.012500,0.988551,0.161888,0.122169,0.110397,0.008333,2.127748,0.001257,0.999931,201.000000,5.565535,0.200972,0.012500,0.999581,,0.653125,0.638093,0.049023,47.522339,12.896825,65.000000,439.000000,504.000000,0.363000,0.080000,15.000000,0.030000
0.800000,0.200000,0.150000,,,,,,,,,,,,,4.694531,0.056798,0.012500,0.993759,,2.815407,2.735521,0.044578,8.920928,5.612245,11.000000,185.000000,196.000000,,,,
0.800000,0.200000,0.250000,,,,,,,,,,,,,4.834226,0.064923,0.012500,0.992043,,2.233333,2.231091,0.047016,10.408922,6.896552,14.000000,189.000000,203.000000,,,,
0.800000,0.200000,0.350000,,,,,,,,,,,,,4.965450,0.070839,0.012500,0.992283,,1.955531,1.975724,0.046156,14.007782,7.228916,18.000000,231.000000,249.000000,,,,
0.800000,0.200000,0.400000,,,,,,,,,,,,,5.011513,0.074845,0.012500,0.993417,,2.022673,1.896534,0.046651,8.260325,4.954955,11.000000,211.000000,222.000000,,,,
0.800000,0.200000,0.500000,,,,,,,,,,,,,5.140779,0.088510,0.012500,0.989593,,1.757315,1.904812,0.049264,14.669927,8.130081,20.000000,226.000000,246.000000,,,,
0.800000,0.200000,0.650000,5.873450,0.086345,0.012500,0.978587,0.100864,0.059884,0.102726,0.008333,1.305891,0.000557,0.999964,201.000000,5.355289,0.109886,0.012500,0.989596,,1.223684,1.170400,0.049327,16.534447,7.166124,22.000000,285.000000,307.000000,,,,
0.800000,0.300000,0.150000,,,,,,,,,,,,,4.706252,0.050787,0.012500,0.987950,,2.225543,2.409534,0.048875,15.723794,10.994764,21.000000,170.000000,191.000000,,,,
0.800000,0.300000,0.250000,,,,,,,,,,,,,4.755218,0.056110,0.012500,0.990934,,1.968168,1.785893,0.047597,13.195343,7.234043,17.000000,218.000000,235.000000,,,,
0.800000,0.300000,0.350000,,,,,,,,,,,,,4.882354,0.062571,0.012500,0.993484,,2.094411,2.540645,0.048822,11.849414,9.039548,16.000000,161.000000,177.000000,,,,
0.800000,0.300000,0.400000,,,,,,,,,,,,,4.931893,0.065314,0.012500,0.994040,,1.827670,1.728307,0.048349,12.376137,7.456140,17.000000,211.000000,228.000000,,,,
0.800000,0.300000,0.500000,,,,,,,,,,,,,4.964438,0.071954,0.012500,0.992696,,1.859135,1.760948,0.047921,8.202154,4.845815,11.000000,216.000000,227.000000,,,,
0.800000,0.300000,0.650000,,,,,,,,,,,,,5.083255,0.081672,0.012500,0.993316,,1.492095,1.602416,0.048563,17.405928,8.214286,23.000000,257.000000,280.000000,,,,
1.000000,0.020000,0.150000,5.332403,0.020635,0.012500,0.512394,0.038187,0.058834,0.165766,0.008333,13.848177,0.038392,0.998473,201.000000,4.855339,0.057862,0.012500,0.983822,,3.728059,4.157763,0.030841,18.729677,10.666667,24.000000,201.000000,225.000000,,,,
1.000000,0.020000,0.250000,5.643523,0.070809,0.012500,0.906879,0.080612,0.087218,0.087302,0.008333,3.147559,0.012551,0.996846,201.000000,5.391672,0.075286,0.012500,0.989212,,2.115044,2.445546,0.033654,21.306122,7.631579,29.000000,351.000000,380.000000,0.127000,0.380000,15.000000,0.050000
1.000000,0.020000,0.350000,,,,,,,,,,,,,5.814220,0.108217,0.012500,0.997152,,1.452366,1.547808,0.036973,64.570738,15.949821,89.000000,469.000000,558.000000,0.352000,0.050000,15.000000,0.020000
1.000000,0.020000,0.400000,5.459554,0.074537,0.012500,0.969217,0.079599,0.021328,0.077214,0.008333,0.785220,0.000440,0.999937,201.000000,5.858205,0.132758,0.012500,0.997796,,0.692478,0.644436,0.037286,104.474002,22.712934,144.000000,490.000000,634.000000,0.285000,0.050000,15.000000,0.010000
1.000000,0.020000,0.500000,,,,,,,,,,,,,5.729042,0.336145,0.012500,0.805760,,0.680578,0.657711,0.035283,238.118215,40.768278,329.000000,478.000000,807.000000,0.154000,0.050000,15.000000,0.010000
1.000000,0.020000,0.650000,5.917281,0.152234,0.012500,0.982577,0.223099,0.166361,0.096480,0.008333,4.254910,0.001356,0.999980,201.000000,5.347537,0.339333,0.012500,0.830063,,0.438313,0.420911,0.039288,526.442308,79.956188,730.000000,183.000000,913.000000,0.090000,0.030000,15.000000,0.000000
1.000000,0.040000,0.150000,5.332403,0.020635,0.012500,0.512394,0.038187,0.058834,0.165766,0.008333,13.848177,0.038392,0.998473,201.000000,4.787536,0.057862,0.012500,0.983822,,3.728059,4.157763,0.030841,18.729677,10.666667,24.000000,201.000000,225.000000,,,,
1.000000,0.040000,0.250000,5.643523,0.070809,0.012500,0.906879,0.080612,0.087218,0.087302,0.008333,3.147559,0.012551,0.996846,201.000000,5.216678,0.075286,0.012500,0.989212,,2.115044,2.445546,0.033654,21.306122,7.631579,29.000000,351.000000,380.000000,0.127000,0.380000,15.000000,0.050000
1.000000,0.040000,0.350000,,,,,,,,,,,,,5.626915,0.108217,0.012500,0.997152,,1.320540,1.426771,0.036973,64.570738,15.949821,89.000000,469.000000,558.000000,0.352000,0.050000,15.000000,0.020000
1.000000,0.040000,0.400000,5.459554,0.074537,0.012500,0.969217,0.079599,0.021328,0.077214,0.008333,0.785220,0.000440,0.999937,201.000000,5.752017,0.094902,0.012500,0.986124,,0.692478,0.644436,0.037286,104.474002,22.712934,144.000000,490.000000,634.000000,0.285000,0.050000,15.000000,0.010000
1.000000,0.040000,0.500000,,,,,,,,,,,,,5.835440,0.336145,0.012500,0.805760,,0.680578,0.657711,0.035283,238.118215,40.768278,329.000000,478.000000,807.000000,0.154000,0.050000,15.000000,0.010000
1.000000,0.040000,0.650000,5.917281,0.152234,0.012500,0.982577,0.223099,0.166361,0.096480,0.008333,4.254910,0.001356,0.999980,201.000000,5.728768,0.339333,0.012500,0.830063,,0.438313,0.420911,0.039288,526.442308,79.956188,730.000000,183.000000,913.000000,0.090000,0.030000,15.000000,0.000000
1.000000,0.060000,0.150000,5.332403,0.024788,0.012500,0.882244,0.043476,0.028764,0.071107,0.008333,13.848177,0.038392,0.998473,201.000000,1.636936,0.058393,0.012500,0.985320,,3.728059,4.157763,0.030841,18.729677,10.666667,24.000000,201.000000,225.000000,,,,
1.000000,0.060000,0.250000,5.643523,0.064839,0.012500,0.943990,0.064195,0.025827,0.087302,0.008333,3.147559,0.012551,0.996846,201.000000,1.638300,0.066120,0.012500,0.986535,"(0.04994831021348592, 0.02323655718509759)",2.115044,2.445546,0.035974,21.306122,7.631579,29.000000,351.000000,380.000000,0.127000,0.380000,15.000000,0.050000
1.000000,0.060000,0.350000,,,,,,,,,,,,,1.646540,0.108217,0.012500,0.997152,,1.588730,1.626543,0.039445,64.570738,15.949821,89.000000,469.000000,558.000000,0.352000,0.050000,15.000000,0.020000
1.000000,0.060000,0.400000,5.459554,0.074537,0.012500,0.969217,0.073602,0.020785,0.043424,0.008333,0.785220,0.000440,0.999937,201.000000,1.636423,0.094902,0.012500,0.986124,"(0.06468620617972956, 0.0208905129881676)",0.692478,0.644436,0.038817,104.474002,22.712934,144.000000,490.000000,634.000000,0.125000,0.330000,15.000000,0.040000
1.000000,0.060000,0.500000,,,,,,,,,,,,,5.761980,0.112950,0.012500,0.990832,,0.680578,0.657711,0.035283,238.118215,40.768278,329.000000,478.000000,807.000000,0.154000,0.050000,15.000000,0.010000
1.000000,0.060000,0.650000,5.917281,0.152234,0.012500,0.982577,0.137688,0.097864,0.096480,0.008333,4.254910,0.001356,0.999980,201.000000,5.811110,0.174396,0.012500,0.997238,,0.438313,0.420911,0.039288,526.442308,79.956188,730.000000,183.000000,913.000000,0.090000,0.030000,15.000000,0.000000
1.000000,0.080000,0.150000,5.332403,0.024788,0.012500,0.882244,0.043476,0.028764,0.071107,0.008333,13.848177,0.038392,0.998473,201.000000,1.631960,0.058393,0.012500,0.985320,,3.728059,4.157763,0.030841,8.260670,3.968254,10.000000,242.000000,252.000000,,,,
1.000000,0.080000,0.250000,5.643523,0.064839,0.012500,0.943990,0.064195,0.025827,0.087302,0.008333,3.147559,0.012551,0.996846,201.000000,1.652148,0.066120,0.012500,0.986535,"(0.04994831021348592, 0.02323655718509759)",2.115044,2.445546,0.035974,19.703535,7.843137,24.000000,282.000000,306.000000,0.127000,0.480000,15.000000,0.060000
1.000000,0.080000,0.350000,,,,,,,,,,,,,1.627842,0.108217,0.012500,0.997152,,1.588730,1.626543,0.039445,34.979757,10.212766,48.000000,422.000000,470.000000,0.363000,0.080000,15.000000,0.030000
1.000000,0.080000,0.400000,5.459554,0.074537,0.012500,0.969217,0.073602,0.020785,0.043424,0.008333,0.785220,0.000440,0.999937,201.000000,1.619630,0.094902,0.012500,0.986124,"(0.06468620617972956, 0.0208905129881676)",0.692478,0.644436,0.038817,43.946368,10.912343,61.000000,498.000000,559.000000,0.125000,0.330000,15.000000,0.040000
1.000000,0.080000,0.500000,,,,,,,,,,,,,5.613533,0.112950,0.012500,0.990832,,0.680578,0.657711,0.037361,90.774465,18.340611,126.000000,561.000000,687.000000,0.274000,0.050000,15.000000,0.010000
1.000000,0.080000,0.650000,5.917281,0.152234,0.012500,0.982577,0.137688,0.097864,0.096480,0.008333,4.254910,0.001356,0.999980,201.000000,5.796002,0.174396,0.012500,0.997238,,0.438313,0.420911,0.039288,225.856885,39.720812,313.000000,475.000000,788.000000,0.131000,0.050000,15.000000,0.010000
1.000000,0.100000,0.150000,5.332403,0.024788,0.012500,0.882244,0.043476,0.028764,0.071107,0.008333,13.848177,0.038392,0.998473,201.000000,1.631448,0.058393,0.012500,0.985320,,3.728059,4.157763,0.036779,,,,,,,,,
1.000000,0.100000,0.200000,5.643523,0.064839,0.012500,0.943990,0.064195,0.025827,0.087302,0.008333,3.147559,0.012551,0.996846,201.000000,5.110021,0.066120,0.012500,0.986535,"(0.04994831021348592, 0.02323655718509759)",2.115044,2.445546,0.035974,56.310680,17.901235,29.000000,133.000000,162.000000,0.139000,0.500000,15.000000,0.070000
1.000000,0.100000,0.250000,5.643523,0.064839,0.012500,0.943990,0.064195,0.025827,0.087302,0.008333,3.147559,0.012551,0.996846,201.000000,1.643677,0.066120,0.012500,0.986535,"(0.04994831021348592, 0.02323655718509759)",2.115044,2.445546,0.035974,56.310680,17.901235,29.000000,133.000000,162.000000,0.139000,0.500000,15.000000,0.070000
1.000000,0.100000,0.350000,,,,,,,,,,,,,1.600142,0.076451,0.012500,0.986255,,1.819182,1.966372,0.039445,,,,,,0.125000,0.300000,15.000000,0.040000
1.000000,0.100000,0.400000,5.459554,0.074537,0.012500,0.969217,0.073602,0.020785,0.043424,0.008333,0.785220,0.000440,0.999937,201.000000,5.177032,0.076199,0.012500,0.991789,"(0.06468620617972956, 0.0208905129881676)",1.283019,1.385104,0.038817,36.474164,13.513514,20.000000,128.000000,148.000000,0.125000,0.330000,15.000000,0.040000
1.000000,0.100000,0.500000,,,,,,,,,,,,,5.491335,0.112950,0.012500,0.990832,,0.680578,0.657711,0.037380,38.576628,9.515260,53.000000,504.000000,557.000000,0.331000,0.070000,15.000000,0.020000
1.000000,0.100000,0.600000,5.751263,0.083468,0.012500,0.971470,0.091005,0.033531,0.084249,0.008333,0.836794,0.003543,0.996444,201.000000,5.405866,0.107753,0.012500,0.992032,"(0.07709170202786374, 0.029584664079439573)",0.905699,0.914538,0.039077,39.978847,12.727273,21.000000,144.000000,165.000000,0.382000,0.080000,15.000000,0.030000
1.000000,0.100000,0.650000,5.917281,0.152234,0.012500,0.982577,0.137688,0.097864,0.096480,0.008333,4.254910,0.001356,0.999980,201.000000,5.724357,0.174396,0.012500,0.997238,,0.438313,0.420911,0.039288,111.242123,21.965318,152.000000,540.000000,692.000000,0.216000,0.050000,15.000000,0.010000
1.000000,0.100000,1.000000,,,,,,,,,,,,,5.725652,0.371383,0.012500,0.884194,,0.376255,0.345533,0.038080,244.350453,42.336683,337.000000,459.000000,796.000000,0.145000,0.050000,15.000000,0.010000
1.000000,0.100000,3.000000,,,,,,,,,,,,,4.679867,,,,,0.233042,0.199848,0.033025,,,,,,0.032000,0.030000,15.000000,0.000000
1.000000,0.100000,5.000000,,,,,,,,,,,,,4.729208,,,,,0.193644,0.153909,0.032659,,,,,,0.031000,0.030000,15.000000,0.000000
1.000000,0.100000,10.000000,,,,,,,,,,,,,4.829290,,,,,0.166504,0.119861,0.032673,,,,,,,,,
1.000000,0.150000,0.150000,5.388730,0.024788,0.012500,0.882244,0.043476,0.028764,0.071107,0.008333,1.169757,0.003937,0.997751,201.000000,1.627477,0.058393,0.012500,0.985320,,2.419123,2.303627,0.036779,,,,,,,,,
1.000000,0.150000,0.250000,5.341733,0.064839,0.012500,0.943990,0.064195,0.025827,0.070861,0.008333,1.230133,0.006558,0.994375,201.000000,1.632522,0.066120,0.012500,0.986535,"(0.04994831021348592, 0.02323655718509759)",2.126582,2.482231,0.035974,56.310680,17.901235,29.000000,133.000000,162.000000,0.186000,0.380000,15.000000,0.070000
1.000000,0.150000,0.350000,,,,,,,,,,,,,1.629292,0.076451,0.012500,0.986255,,1.819182,1.966372,0.039445,,,,,,,,,
1.000000,0.150000,0.400000,5.706667,0.071730,0.012500,0.955948,0.073602,0.020785,0.043424,0.008333,0.827493,0.002919,0.997530,201.000000,1.641858,0.076199,0.012500,0.991789,"(0.06468620617972956, 0.0208905129881676)",1.283019,1.385104,0.038817,36.474164,13.513514,20.000000,128.000000,148.000000,0.125000,0.330000,15.000000,0.040000
1.000000,0.150000,0.500000,,,,,,,,,,,,,5.242165,0.112950,0.012500,0.990832,,1.232720,1.320601,0.039623,31.698113,9.744780,42.000000,389.000000,431.000000,,,,
1.000000,0.150000,0.650000,6.038257,0.107707,0.012500,0.982487,0.137688,0.097864,0.087022,0.008333,2.446767,0.000378,0.999995,201.000000,5.480481,0.174396,0.012500,0.997238,,0.976761,0.896053,0.038987,50.000000,12.734082,68.000000,466.000000,534.000000,0.289000,0.100000,15.000000,0.030000
1.000000,0.200000,0.150000,5.225760,0.050660,0.012500,0.918762,0.040012,0.019983,0.069420,0.008333,0.898826,0.002272,0.998730,201.000000,4.640675,0.052612,0.012500,0.994166,,2.264323,2.028651,0.039019,15.565164,9.633028,21.000000,197.000000,218.000000,,,,
